concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng;
Becerreá;86449;57321;ES1120007.0005;UA540;0.579476511;UA500;388.1116283;86517;ES1120007.0005;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;388.1116283;
Becerreá;86498;57588;ES1120007.0045;UA540;4.565591881;UA500;1463.128361;86566;ES1120007.0045;5;V;6510;6510;;Prados de sega de baixa altitude;1463.128361;
Becerreá;86499;57590;ES1120007.0046;UA320;104.0188367;UA300;7122.28887;86570;ES1120007.0046;5;V;4030;4030;;Queirogais secos europeos;7122.28887;
Becerreá;86500;57590;ES1120007.0046;UA320;104.0188367;UA300;7122.28887;86573;ES1120007.0046;1;S;3260;3260;;Ríos dos pisos basal a montano;7122.28887;
Becerreá;86501;57590;ES1120007.0046;UA320;104.0188367;UA300;7122.28887;86571;ES1120007.0046;1;V;4030;4030;;Queirogais secos europeos;7122.28887;
Becerreá;86502;57590;ES1120007.0046;UA320;104.0188367;UA300;7122.28887;86569;ES1120007.0046;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;7122.28887;
Becerreá;86503;57590;ES1120007.0046;UA320;104.0188367;UA300;7122.28887;86568;ES1120007.0046;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;7122.28887;
Becerreá;86504;57590;ES1120007.0046;UA320;104.0188367;UA300;7122.28887;86567;ES1120007.0046;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;7122.28887;
Becerreá;86505;57590;ES1120007.0046;UA320;104.0188367;UA300;7122.28887;86572;ES1120007.0046;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;7122.28887;
Becerreá;87231;57594;ES1120007.0464;UA320;25.14388109;UA300;4365.746774;87304;ES1120007.0464;1;V;4030;4030;;Queirogais secos europeos;4365.746774;
Becerreá;87232;57594;ES1120007.0464;UA320;25.14388109;UA300;4365.746774;87305;ES1120007.0464;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;4365.746774;
Becerreá;87233;57594;ES1120007.0464;UA320;25.14388109;UA300;4365.746774;87303;ES1120007.0464;5;V;4030;4030;;Queirogais secos europeos;4365.746774;
Becerreá;87234;57594;ES1120007.0464;UA320;25.14388109;UA300;4365.746774;87301;ES1120007.0464;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;4365.746774;
Becerreá;87235;57594;ES1120007.0464;UA320;25.14388109;UA300;4365.746774;87300;ES1120007.0464;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;4365.746774;
Becerreá;87236;57594;ES1120007.0464;UA320;25.14388109;UA300;4365.746774;87299;ES1120007.0464;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;4365.746774;
Becerreá;87237;57594;ES1120007.0464;UA320;25.14388109;UA300;4365.746774;87302;ES1120007.0464;1;V;8310;8310;;Covas non explotadas polo turismo;4365.746774;
Becerreá;87238;57594;ES1120007.0464;UA320;25.14388109;UA300;4365.746774;87306;ES1120007.0464;1;S;3260;3260;;Ríos dos pisos basal a montano;4365.746774;
Becerreá;87239;57595;ES1120007.0465;UA320;33.04147795;UA300;4358.091154;87310;ES1120007.0465;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;4358.091154;
Becerreá;87240;57595;ES1120007.0465;UA320;33.04147795;UA300;4358.091154;87311;ES1120007.0465;1;S;3260;3260;;Ríos dos pisos basal a montano;4358.091154;
Becerreá;87241;57595;ES1120007.0465;UA320;33.04147795;UA300;4358.091154;87309;ES1120007.0465;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;4358.091154;
Becerreá;87242;57595;ES1120007.0465;UA320;33.04147795;UA300;4358.091154;87308;ES1120007.0465;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;4358.091154;
Becerreá;87243;57595;ES1120007.0465;UA320;33.04147795;UA300;4358.091154;87307;ES1120007.0465;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;4358.091154;
Becerreá;87244;57595;ES1120007.0465;UA320;33.04147795;UA300;4358.091154;87312;ES1120007.0465;1;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;4358.091154;
Betanzos;22056;18457;ES1110007.1183;UA531;0.565209933;UA500;294.6052216;22125;ES1110007.1183;1;S;6410;6410;;Prados con Molinia;294.6052216;
Betanzos;22057;18457;ES1110007.1183;UA531;0.565209933;UA500;294.6052216;22124;ES1110007.1183;5;V;6510;6510;;Prados de sega de baixa altitude;294.6052216;
Betanzos;22095;18960;ES1110007.1225;UA531;47.26583104;UA500;8792.125237;22166;ES1110007.1225;1;S;6410;6410;;Prados con Molinia;8792.125237;
Betanzos;22096;18960;ES1110007.1225;UA531;47.26583104;UA500;8792.125237;22165;ES1110007.1225;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;8792.125237;
Betanzos;22097;18960;ES1110007.1225;UA531;47.26583104;UA500;8792.125237;22164;ES1110007.1225;1;S;3260;3260;;Ríos dos pisos basal a montano;8792.125237;
Betanzos;22098;18960;ES1110007.1225;UA531;47.26583104;UA500;8792.125237;22163;ES1110007.1225;3;V;6510;6510;;Prados de sega de baixa altitude;8792.125237;
Betanzos;22100;18962;ES1110007.1232;UA531;23.41382812;UA500;3576.039542;22168;ES1110007.1232;3;V;6510;6510;;Prados de sega de baixa altitude;3576.039542;
Betanzos;22101;18962;ES1110007.1232;UA531;23.41382812;UA500;3576.039542;22169;ES1110007.1232;1;S;6410;6410;;Prados con Molinia;3576.039542;
Betanzos;22615;18777;ES1110007.1656;UA220;0.207288544;UA200;2736.986708;22683;ES1110007.1656;5;P;3260;3260;;Ríos dos pisos basal a montano;2736.986708;
Betanzos;22616;18777;ES1110007.1656;UA220;0.207288544;UA200;2736.986708;22685;ES1110007.1656;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2736.986708;
Betanzos;22617;18777;ES1110007.1656;UA220;0.207288544;UA200;2736.986708;22684;ES1110007.1656;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2736.986708;
Betanzos;22669;18829;ES1110007.1690;UA220;2.135430419;UA200;7642.43078;22737;ES1110007.1690;5;P;3260;3260;;Ríos dos pisos basal a montano;7642.43078;
Betanzos;22670;18829;ES1110007.1690;UA220;2.135430419;UA200;7642.43078;22738;ES1110007.1690;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;7642.43078;
Betanzos;22671;18829;ES1110007.1690;UA220;2.135430419;UA200;7642.43078;22739;ES1110007.1690;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;7642.43078;
Brión;26757;23617;ES1110011.0388;UA411;35.72011273;UA400;5680.355011;26826;ES1110011.0388;1;V;5230*;5230;X;Matogueiras arborescentes de Laurus nobilis;5680.355011;
Brión;26758;23617;ES1110011.0388;UA411;35.72011273;UA400;5680.355011;26827;ES1110011.0388;1;V;9180*;9180;X;Bosques de encostas, desprendementos e barrancos do Tilio-Acerion;5680.355011;
Brión;26759;23617;ES1110011.0388;UA411;35.72011273;UA400;5680.355011;26825;ES1110011.0388;5;V;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;5680.355011;
Brión;26760;23617;ES1110011.0388;UA411;35.72011273;UA400;5680.355011;26828;ES1110011.0388;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;5680.355011;
Brión;26780;23996;ES1110011.0395;UA630;4.641483271;UA600;876.4732514;26849;ES1110011.0395;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;876.4732514;
Brión;26781;23996;ES1110011.0395;UA630;4.641483271;UA600;876.4732514;26850;ES1110011.0395;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;876.4732514;
Brión;26782;23996;ES1110011.0395;UA630;4.641483271;UA600;876.4732514;26848;ES1110011.0395;1;S;4030;4030;;Queirogais secos europeos;876.4732514;
Brión;26794;23966;ES1110011.0399;UA320;23.24105252;UA300;3747.389582;26867;ES1110011.0399;1;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;3747.389582;
Brión;26795;23966;ES1110011.0399;UA320;23.24105252;UA300;3747.389582;26866;ES1110011.0399;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;3747.389582;
Brión;26796;23966;ES1110011.0399;UA320;23.24105252;UA300;3747.389582;26868;ES1110011.0399;1;S;9180*;9180;X;Bosques de encostas, desprendementos e barrancos do Tilio-Acerion;3747.389582;
Brión;26797;23966;ES1110011.0399;UA320;23.24105252;UA300;3747.389582;26864;ES1110011.0399;4;V;4030;4030;;Queirogais secos europeos;3747.389582;
Brión;26798;23966;ES1110011.0399;UA320;23.24105252;UA300;3747.389582;26865;ES1110011.0399;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;3747.389582;
Brión;26799;23966;ES1110011.0399;UA320;23.24105252;UA300;3747.389582;26863;ES1110011.0399;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;3747.389582;
Brión;26800;23966;ES1110011.0399;UA320;23.24105252;UA300;3747.389582;26862;ES1110011.0399;2;V;8230;8230;;Rochedos silíceos con vexetación pioneira;3747.389582;
Brión;26828;23958;ES1110011.0418;UA220;28.90193989;UA200;17739.69071;26897;ES1110011.0418;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;17739.69071;
Brión;26829;23958;ES1110011.0418;UA220;28.90193989;UA200;17739.69071;26896;ES1110011.0418;5;P;3260;3260;;Ríos dos pisos basal a montano;17739.69071;
Brión;26837;23998;ES1110011.0422;UA531;10.93989725;UA500;2915.758031;26905;ES1110011.0422;2;V;6510;6510;;Prados de sega de baixa altitude;2915.758031;
Brión;26838;23998;ES1110011.0422;UA531;10.93989725;UA500;2915.758031;26906;ES1110011.0422;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2915.758031;
Brión;26913;23622;ES1110011.0471;UA220;2.236014116;UA200;11182.58703;26981;ES1110011.0471;5;P;3260;3260;;Ríos dos pisos basal a montano;11182.58703;
Brión;26914;23622;ES1110011.0471;UA220;2.236014116;UA200;11182.58703;26982;ES1110011.0471;2;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;11182.58703;
Brión;26915;23622;ES1110011.0471;UA220;2.236014116;UA200;11182.58703;26983;ES1110011.0471;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;11182.58703;
Brión;26968;23951;ES1110011.0502;UA261;7.267125799;UA200;4388.610438;27036;ES1110011.0502;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;4388.610438;
Brión;27692;23997;ES1110011.0805;UA261;0.800199554;UA200;427.8173693;27760;ES1110011.0805;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;427.8173693;
Brión;181010;105045;ES1140001.1311;UA220;18.132456;UA200;60408.5263;181089;ES1140001.1311;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;60408.5263;
Brión;181011;105045;ES1140001.1311;UA220;18.132456;UA200;60408.5263;181087;ES1140001.1311;5;P;3260;3260;;Ríos dos pisos basal a montano;60408.5263;
Brión;181012;105045;ES1140001.1311;UA220;18.132456;UA200;60408.5263;181088;ES1140001.1311;2;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;60408.5263;
Cabanas;6947;8188;ES1110003.0854;UA220;3.40362079;UA200;6826.869557;7015;ES1110003.0854;5;P;3260;3260;;Ríos dos pisos basal a montano;6826.869557;
Capela; A;6751;10759;ES1110003.0725;UA220;0.251894287;UA200;1277.853976;6819;ES1110003.0725;5;P;3260;3260;;Ríos dos pisos basal a montano;1277.853976
Capela; A;6752;10759;ES1110003.0725;UA220;0.251894287;UA200;1277.853976;6820;ES1110003.0725;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;1277.853976
Capela; A;6753;10760;ES1110003.0726;UA220;0.135835903;UA200;689.7420262;6821;ES1110003.0726;5;P;3260;3260;;Ríos dos pisos basal a montano;689.7420262
Capela; A;6754;10760;ES1110003.0726;UA220;0.135835903;UA200;689.7420262;6822;ES1110003.0726;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;689.7420262
Capela; A;6843;8116;ES1110003.0771;UA220;0.279241299;UA200;1404.68999;6911;ES1110003.0771;5;P;3260;3260;;Ríos dos pisos basal a montano;1404.68999
Capela; A;6844;8116;ES1110003.0771;UA220;0.279241299;UA200;1404.68999;6912;ES1110003.0771;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;1404.68999
Capela; A;6877;8133;ES1110003.0788;UA220;0.084945728;UA200;435.3138642;6945;ES1110003.0788;5;P;3260;3260;;Ríos dos pisos basal a montano;435.3138642
Capela; A;6878;8133;ES1110003.0788;UA220;0.084945728;UA200;435.3138642;6946;ES1110003.0788;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;435.3138642
Capela; A;6891;8140;ES1110003.0795;UA220;0.864447598;UA200;4329.78014;6960;ES1110003.0795;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;4329.78014
Capela; A;6892;8140;ES1110003.0795;UA220;0.864447598;UA200;4329.78014;6959;ES1110003.0795;5;P;3260;3260;;Ríos dos pisos basal a montano;4329.78014
Capela; A;6946;8187;ES1110003.0853;UA220;1.952009733;UA200;3924.10415;7014;ES1110003.0853;5;P;3260;3260;;Ríos dos pisos basal a montano;3924.10415
Capela; A;6947;8188;ES1110003.0854;UA220;3.40362079;UA200;6826.869557;7015;ES1110003.0854;5;P;3260;3260;;Ríos dos pisos basal a montano;6826.869557
Capela; A;28772;25803;ES1110013.0168;UA270;61.59553204;UA200;10808.51407;28840;ES1110013.0168;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;10808.51407
Capela; A;28773;25803;ES1110013.0168;UA270;61.59553204;UA200;10808.51407;28848;ES1110013.0168;1;V;3160;3160;;Lagos e charcas distróficos naturais;10808.51407
Capela; A;28774;25803;ES1110013.0168;UA270;61.59553204;UA200;10808.51407;28853;ES1110013.0168;1;S;6510;6510;;Prados de sega de baixa altitude;10808.51407
Capela; A;28775;25803;ES1110013.0168;UA270;61.59553204;UA200;10808.51407;28852;ES1110013.0168;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;10808.51407
Capela; A;28776;25803;ES1110013.0168;UA270;61.59553204;UA200;10808.51407;28851;ES1110013.0168;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;10808.51407
Capela; A;28777;25803;ES1110013.0168;UA270;61.59553204;UA200;10808.51407;28850;ES1110013.0168;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;10808.51407
Capela; A;28778;25803;ES1110013.0168;UA270;61.59553204;UA200;10808.51407;28849;ES1110013.0168;1;S;3260;3260;;Ríos dos pisos basal a montano;10808.51407
Capela; A;28779;25803;ES1110013.0168;UA270;61.59553204;UA200;10808.51407;28847;ES1110013.0168;1;V;3130;3130;;Augas oligotróficas ou mesotróficas;10808.51407
Capela; A;28780;25803;ES1110013.0168;UA270;61.59553204;UA200;10808.51407;28846;ES1110013.0168;1;V;7140;7140;;Turbeiras de transición e inllós;10808.51407
Capela; A;28781;25803;ES1110013.0168;UA270;61.59553204;UA200;10808.51407;28845;ES1110013.0168;1;V;7110*;7110;X;Turbeiras altas activas;10808.51407
Capela; A;28782;25803;ES1110013.0168;UA270;61.59553204;UA200;10808.51407;28844;ES1110013.0168;1;V;6410;6410;;Prados con Molinia;10808.51407
Capela; A;28783;25803;ES1110013.0168;UA270;61.59553204;UA200;10808.51407;28843;ES1110013.0168;1;V;6230*;6230;X;Formacións herbáceas con Nardus;10808.51407
Capela; A;28784;25803;ES1110013.0168;UA270;61.59553204;UA200;10808.51407;28841;ES1110013.0168;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;10808.51407
Capela; A;28785;25803;ES1110013.0168;UA270;61.59553204;UA200;10808.51407;28842;ES1110013.0168;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;10808.51407
Capela; A;29208;25184;ES1110013.0357;UA270;21.38388994;UA200;3778.023979;29282;ES1110013.0357;1;V;7140;7140;;Turbeiras de transición e inllós;3778.023979
Capela; A;29209;25184;ES1110013.0357;UA270;21.38388994;UA200;3778.023979;29288;ES1110013.0357;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;3778.023979
Capela; A;29210;25184;ES1110013.0357;UA270;21.38388994;UA200;3778.023979;29287;ES1110013.0357;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;3778.023979
Capela; A;29211;25184;ES1110013.0357;UA270;21.38388994;UA200;3778.023979;29286;ES1110013.0357;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;3778.023979
Capela; A;29212;25184;ES1110013.0357;UA270;21.38388994;UA200;3778.023979;29285;ES1110013.0357;1;S;3260;3260;;Ríos dos pisos basal a montano;3778.023979
Capela; A;29213;25184;ES1110013.0357;UA270;21.38388994;UA200;3778.023979;29283;ES1110013.0357;1;V;3130;3130;;Augas oligotróficas ou mesotróficas;3778.023979
Capela; A;29214;25184;ES1110013.0357;UA270;21.38388994;UA200;3778.023979;29276;ES1110013.0357;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;3778.023979
Capela; A;29215;25184;ES1110013.0357;UA270;21.38388994;UA200;3778.023979;29281;ES1110013.0357;1;V;7110*;7110;X;Turbeiras altas activas;3778.023979
Capela; A;29216;25184;ES1110013.0357;UA270;21.38388994;UA200;3778.023979;29280;ES1110013.0357;1;V;6410;6410;;Prados con Molinia;3778.023979
Capela; A;29217;25184;ES1110013.0357;UA270;21.38388994;UA200;3778.023979;29279;ES1110013.0357;1;V;6230*;6230;X;Formacións herbáceas con Nardus;3778.023979
Capela; A;29218;25184;ES1110013.0357;UA270;21.38388994;UA200;3778.023979;29278;ES1110013.0357;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;3778.023979
Capela; A;29219;25184;ES1110013.0357;UA270;21.38388994;UA200;3778.023979;29277;ES1110013.0357;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;3778.023979
Capela; A;29220;25184;ES1110013.0357;UA270;21.38388994;UA200;3778.023979;29284;ES1110013.0357;1;V;3160;3160;;Lagos e charcas distróficos naturais;3778.023979
Capela; A;29221;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29299;ES1110013.0358;1;V;7110*;7110;X;Turbeiras altas activas;7138.20758
Capela; A;29222;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29300;ES1110013.0358;1;V;7140;7140;;Turbeiras de transición e inllós;7138.20758
Capela; A;29223;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29302;ES1110013.0358;1;V;3160;3160;;Lagos e charcas distróficos naturais;7138.20758
Capela; A;29224;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29304;ES1110013.0358;1;S;3260;3260;;Ríos dos pisos basal a montano;7138.20758
Capela; A;29225;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29305;ES1110013.0358;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;7138.20758
Capela; A;29226;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29307;ES1110013.0358;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;7138.20758
Capela; A;29227;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29301;ES1110013.0358;1;V;3130;3130;;Augas oligotróficas ou mesotróficas;7138.20758
Capela; A;29228;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29298;ES1110013.0358;1;V;7110*;7110;X;Turbeiras altas activas;7138.20758
Capela; A;29229;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29306;ES1110013.0358;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;7138.20758
Capela; A;29230;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29296;ES1110013.0358;2;V;6410;6410;;Prados con Molinia;7138.20758
Capela; A;29231;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29295;ES1110013.0358;1;V;7110*;7110;X;Turbeiras altas activas;7138.20758
Capela; A;29232;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29289;ES1110013.0358;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;7138.20758
Capela; A;29233;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29294;ES1110013.0358;2;V;6230*;6230;X;Formacións herbáceas con Nardus;7138.20758
Capela; A;29234;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29303;ES1110013.0358;1;V;7120;7120;;Turbeiras altas degradadas;7138.20758
Capela; A;29235;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29293;ES1110013.0358;1;V;7110*;7110;X;Turbeiras altas activas;7138.20758
Capela; A;29236;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29292;ES1110013.0358;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;7138.20758
Capela; A;29237;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29291;ES1110013.0358;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;7138.20758
Capela; A;29238;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29290;ES1110013.0358;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;7138.20758
Capela; A;29239;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29297;ES1110013.0358;1;V;7110*;7110;X;Turbeiras altas activas;7138.20758
